云南组播,#genre#
汕头经济生活,http://183.236.43.98:4013/udp/239.253.43.46:5146$广东电信-组播3
中山综合频道,http://183.236.43.98:4013/udp/239.253.43.62:5146$广东电信-组播3
香山文化频道,http://183.236.43.98:4013/udp/239.253.43.63:5146$广东电信-组播3
CCTV-1综合,http://183.236.43.98:4013/udp/239.77.1.144:5146$广东电信-组播3
CCTV-2财经,http://183.236.43.98:4013/udp/239.77.1.158:5146$广东电信-组播3
CCTV-3综艺,http://183.236.43.98:4013/udp/239.77.0.169:5146$广东电信-组播3
CCTV-4中文国际,http://183.236.43.98:4013/udp/239.77.1.163:5146$广东电信-组播3
CCTV-5体育,http://183.236.43.98:4013/udp/239.77.0.170:5146$广东电信-组播3
CCTV-5+体育赛事,http://183.236.43.98:4013/udp/239.77.0.87:5146$广东电信-组播3
CCTV-5+体育赛事,http://183.236.43.98:4013/udp/239.77.1.31:5146$广东电信-组播3
CCTV-6电影,http://183.236.43.98:4013/udp/239.77.0.171:5146$广东电信-组播3
CCTV-7国防军事,http://183.236.43.98:4013/udp/239.77.0.138:5146$广东电信-组播3
CCTV-8电视剧,http://183.236.43.98:4013/udp/239.77.0.172:5146$广东电信-组播3
CCTV-9纪录,http://183.236.43.98:4013/udp/239.77.0.135:5146$广东电信-组播3
CCTV-10科教,http://183.236.43.98:4013/udp/239.77.0.134:5146$广东电信-组播3
CCTV-11戏曲,http://183.236.43.98:4013/udp/239.77.1.238:5146$广东电信-组播3
CCTV-12社会与法,http://183.236.43.98:4013/udp/239.77.0.136:5146$广东电信-组播3
CCTV-13新闻,http://183.236.43.98:4013/udp/239.253.43.196:5146$广东电信-组播3
CCTV-14少儿,http://183.236.43.98:4013/udp/239.77.1.161:5146$广东电信-组播3
CCTV-15音乐,http://183.236.43.98:4013/udp/239.77.1.239:5146$广东电信-组播3
CCTV-16奥林匹克,http://183.236.43.98:4013/udp/239.77.0.165:5146$广东电信-组播3
CCTV-17农业农村,http://183.236.43.98:4013/udp/239.77.1.121:5146$广东电信-组播3
CCTV-4K超高清,http://183.236.43.98:4013/udp/239.77.0.194:5146$广东电信-组播3
CCTV-4K超高清,http://183.236.43.98:4013/udp/239.77.0.174:5146$广东电信-组播3
CCTV-兵器科技,http://183.236.43.98:4013/udp/239.253.43.9:5146$广东电信-组播3
CCTV-第一剧场,http://183.236.43.98:4013/udp/239.253.43.15:5146$广东电信-组播3
CCTV-电视指南,http://183.236.43.98:4013/udp/239.253.43.10:5146$广东电信-组播3
CCTV-风云剧场,http://183.236.43.98:4013/udp/239.253.43.16:5146$广东电信-组播3
CCTV-风云音乐,http://183.236.43.98:4013/udp/239.253.43.6:5146$广东电信-组播3
CCTV-风云足球,http://183.236.43.98:4013/udp/239.253.43.14:5146$广东电信-组播3
CCTV-高尔夫·网球,http://183.236.43.98:4013/udp/239.253.43.12:5146$广东电信-组播3
CCTV-怀旧剧场,http://183.236.43.98:4013/udp/239.253.43.5:5146$广东电信-组播3
CCTV-女性时尚,http://183.236.43.98:4013/udp/239.253.43.8:5146$广东电信-组播3
CCTV-世界地理,http://183.236.43.98:4013/udp/239.253.43.7:5146$广东电信-组播3
CCTV-央视台球,http://183.236.43.98:4013/udp/239.253.43.11:5146$广东电信-组播3
CCTV-文化精品,http://183.236.43.98:4013/udp/239.253.43.13:5146$广东电信-组播3
湖南卫视,http://183.236.43.98:4013/udp/239.77.1.5:5146$广东电信-组播3
浙江卫视,http://183.236.43.98:4013/udp/239.77.1.33:5146$广东电信-组播3
江苏卫视,http://183.236.43.98:4013/udp/239.77.1.18:5146$广东电信-组播3
东方卫视,http://183.236.43.98:4013/udp/239.77.1.218:5146$广东电信-组播3
安徽卫视,http://183.236.43.98:4013/udp/239.77.1.92:5146$广东电信-组播3
北京卫视,http://183.236.43.98:4013/udp/239.77.1.4:5146$广东电信-组播3
北京卫视,http://183.236.43.98:4013/udp/239.77.1.151:5146$广东电信-组播3
天津卫视,http://183.236.43.98:4013/udp/239.77.1.141:5146$广东电信-组播3
天津卫视,http://183.236.43.98:4013/udp/239.77.1.182:5146$广东电信-组播3
天津卫视,http://183.236.43.98:4013/udp/239.77.0.131:5146$广东电信-组播3
山东卫视,http://183.236.43.98:4013/udp/239.77.1.142:5146$广东电信-组播3
江西卫视,http://183.236.43.98:4013/udp/239.77.1.219:5146$广东电信-组播3
湖北卫视,http://183.236.43.98:4013/udp/239.77.0.128:5146$广东电信-组播3
辽宁卫视,http://183.236.43.98:4013/udp/239.77.1.103:5146$广东电信-组播3
黑龙江卫视,http://183.236.43.98:4013/udp/239.77.0.124:5146$广东电信-组播3
贵州卫视,http://183.236.43.98:4013/udp/239.77.1.221:5146$广东电信-组播3
四川卫视,http://183.236.43.98:4013/udp/239.77.1.215:5146$广东电信-组播3
河南卫视,http://183.236.43.98:4013/udp/239.77.1.229:5146$广东电信-组播3
云南卫视,http://183.236.43.98:4013/udp/239.253.43.37:5146$广东电信-组播3
重庆卫视,http://183.236.43.98:4013/udp/239.77.1.162:5146$广东电信-组播3
河北卫视,http://183.236.43.98:4013/udp/239.77.1.214:5146$广东电信-组播3
东南卫视,http://183.236.43.98:4013/udp/239.77.1.104:5146$广东电信-组播3
甘肃卫视,http://183.236.43.98:4013/udp/239.77.0.189:5146$广东电信-组播3
广西卫视,http://183.236.43.98:4013/udp/239.253.43.36:5146$广东电信-组播3
吉林卫视,http://183.236.43.98:4013/udp/239.77.1.111:5146$广东电信-组播3
青海卫视,http://183.236.43.98:4013/udp/239.253.43.125:5146$广东电信-组播3
三沙卫视,http://183.236.43.98:4013/udp/239.253.43.113:5146$广东电信-组播3
CETV1,http://183.236.43.98:4013/udp/239.77.1.222:5146$广东电信-组播3
CETV4,http://183.236.43.98:4013/udp/239.253.43.40:5146$广东电信-组播3
CETV早期教育,http://183.236.43.98:4013/udp/239.77.0.180:5146$广东电信-组播3
CGTN纪录,http://183.236.43.98:4013/udp/239.253.43.122:5146$广东电信-组播3
CGTN英语,http://183.236.43.98:4013/udp/239.77.0.199:5146$广东电信-组播3
CGTN西班牙语,http://183.236.43.98:4013/udp/239.77.0.221:5146$广东电信-组播3
CGTN法语,http://183.236.43.98:4013/udp/239.77.0.228:5146$广东电信-组播3
CGTN阿拉伯语,http://183.236.43.98:4013/udp/239.253.43.200:5146$广东电信-组播3
CGTN俄语,http://183.236.43.98:4013/udp/239.253.43.201:5146$广东电信-组播3
睛彩篮球,http://183.236.43.98:4013/udp/239.77.1.21:5146$广东电信-组播3
睛彩青少,http://183.236.43.98:4013/udp/239.77.1.22:5146$广东电信-组播3

江苏组播,#genre#
江苏卫视,http://114.226.212.135:8787/rtp/239.49.8.138:6000$江苏电信-组播1
江苏城市频道,http://114.226.212.135:8787/rtp/239.49.8.107:8000$江苏电信-组播1
江苏综艺频道,http://114.226.212.135:8787/rtp/239.49.8.108:8000$江苏电信-组播1
江苏体育休闲,http://114.226.212.135:8787/rtp/239.49.8.117:8000$江苏电信-组播1
江苏影视频道,http://114.226.212.135:8787/rtp/239.49.8.118:8000$江苏电信-组播1
江苏优漫卡通,http://114.226.212.135:8787/rtp/239.49.8.119:8000$江苏电信-组播1
江苏新闻频道,http://114.226.212.135:8787/rtp/239.49.8.120:8000$江苏电信-组播1
江苏教育频道,http://114.226.212.135:8787/rtp/239.49.8.122:8000$江苏电信-组播1
江苏国际频道,http://114.226.212.135:8787/rtp/239.49.1.23:6000$江苏电信-组播1
江苏财富天下,http://114.226.212.135:8787/rtp/239.49.1.29:6000$江苏电信-组播1
CCTV-1综合,http://114.226.212.135:8787/rtp/239.49.8.129:6000$江苏电信-组播1
CCTV-2财经,http://114.226.212.135:8787/rtp/239.49.8.130:6000$江苏电信-组播1
CCTV-3综艺,http://114.226.212.135:8787/rtp/239.49.1.3:6000$江苏电信-组播1
CCTV-4中文国际,http://114.226.212.135:8787/rtp/239.49.8.131:6000$江苏电信-组播1
CCTV-5体育,http://114.226.212.135:8787/rtp/239.49.1.5:6000$江苏电信-组播1
CCTV-5+体育赛事,http://114.226.212.135:8787/rtp/239.49.8.18:9610$江苏电信-组播1
CCTV-6电影,http://114.226.212.135:8787/rtp/239.49.1.6:6000$江苏电信-组播1
CCTV-7国防军事,http://114.226.212.135:8787/rtp/239.49.1.254:6000$江苏电信-组播1
CCTV-8电视剧,http://114.226.212.135:8787/rtp/239.49.1.8:6000$江苏电信-组播1
CCTV-9纪录,http://114.226.212.135:8787/rtp/239.49.8.53:9814$江苏电信-组播1
CCTV-10科教,http://114.226.212.135:8787/rtp/239.49.8.134:6000$江苏电信-组播1
CCTV-11戏曲,http://114.226.212.135:8787/rtp/239.49.1.11:6000$江苏电信-组播1
CCTV-12社会与法,http://114.226.212.135:8787/rtp/239.49.8.135:6000$江苏电信-组播1
CCTV-13新闻,http://114.226.212.135:8787/rtp/239.49.1.13:6000$江苏电信-组播1
CCTV-14少儿,http://114.226.212.135:8787/rtp/239.49.8.136:6000$江苏电信-组播1
CCTV-15音乐,http://114.226.212.135:8787/rtp/239.49.1.15:6000$江苏电信-组播1
CCTV-17农业农村,http://114.226.212.135:8787/rtp/239.49.8.132:6000$江苏电信-组播1
浙江卫视,http://114.226.212.135:8787/rtp/239.49.8.139:6000$江苏电信-组播1
东方卫视,http://114.226.212.135:8787/rtp/239.49.8.140:6000$江苏电信-组播1
北京卫视,http://114.226.212.135:8787/rtp/239.49.8.141:6000$江苏电信-组播1
湖南卫视,http://114.226.212.135:8787/rtp/239.49.8.142:6000$江苏电信-组播1
广东卫视,http://114.226.212.135:8787/rtp/239.49.8.143:6000$江苏电信-组播1
深圳卫视,http://114.226.212.135:8787/rtp/239.49.8.145:6000$江苏电信-组播1
山东卫视,http://114.226.212.135:8787/rtp/239.49.8.146:6000$江苏电信-组播1
湖北卫视,http://114.226.212.135:8787/rtp/239.49.8.147:6000$江苏电信-组播1
天津卫视,http://114.226.212.135:8787/rtp/239.49.8.148:6000$江苏电信-组播1
河北卫视,http://114.226.212.135:8787/rtp/239.49.8.188:6000$江苏电信-组播1
安徽卫视,http://114.226.212.135:8787/rtp/239.49.8.204:6000$江苏电信-组播1
江西卫视,http://114.226.212.135:8787/rtp/239.49.8.185:6000$江苏电信-组播1
重庆卫视,http://114.226.212.135:8787/rtp/239.49.8.149:6000$江苏电信-组播1
黑龙江卫视,http://114.226.212.135:8787/rtp/239.49.8.144:6000$江苏电信-组播1
吉林卫视,http://114.226.212.135:8787/rtp/239.49.1.49:6000$江苏电信-组播1
青海卫视,http://114.226.212.135:8787/rtp/239.49.1.53:6000$江苏电信-组播1
辽宁卫视,http://114.226.212.135:8787/rtp/239.49.1.35:6000$江苏电信-组播1
广西卫视,http://114.226.212.135:8787/rtp/239.49.1.40:6000$江苏电信-组播1
海南卫视,http://114.226.212.135:8787/rtp/239.49.1.41:6000$江苏电信-组播1
四川卫视,http://114.226.212.135:8787/rtp/239.49.1.43:6000$江苏电信-组播1
河南卫视,http://114.226.212.135:8787/rtp/239.49.1.44:6000$江苏电信-组播1
东南卫视,http://114.226.212.135:8787/rtp/239.49.1.45:6000$江苏电信-组播1
山西卫视,http://114.226.212.135:8787/rtp/239.49.1.51:6000$江苏电信-组播1
贵州卫视,http://114.226.212.135:8787/rtp/239.49.1.52:6000$江苏电信-组播1
云南卫视,http://114.226.212.135:8787/rtp/239.49.1.235:6000$江苏电信-组播1
南京新闻综合,http://114.226.212.135:8787/rtp/239.49.0.25:8192$江苏电信-组播1
南京科教频道,http://114.226.212.135:8787/rtp/239.49.0.183:9434$江苏电信-组播1
南京生活频道,http://114.226.212.135:8787/rtp/239.49.0.26:8200$江苏电信-组播1
GCTN英语,http://114.226.212.135:8787/rtp/239.49.0.9:8064$江苏电信-组播1
CCTV-1综合,http://114.226.212.135:8787/rtp/239.49.8.19:9614$江苏电信-组播1
CCTV-2财经,http://114.226.212.135:8787/rtp/239.49.8.50:9802$江苏电信-组播1
CCTV-10科教,http://114.226.212.135:8787/rtp/239.49.8.54:9818$江苏电信-组播1
CCTV-12社会与法,http://114.226.212.135:8787/rtp/239.49.8.55:9822$江苏电信-组播1
CCTV-14少儿,http://114.226.212.135:8787/rtp/239.49.8.56:9826$江苏电信-组播1
CCTV-17农业农村,http://114.226.212.135:8787/rtp/239.49.8.52:9810$江苏电信-组播1
江苏卫视,http://114.226.212.135:8787/rtp/239.49.8.16:9602$江苏电信-组播1
湖南卫视,http://114.226.212.135:8787/rtp/239.49.8.12:9418$江苏电信-组播1
浙江卫视,http://114.226.212.135:8787/rtp/239.49.8.20:9618$江苏电信-组播1
北京卫视,http://114.226.212.135:8787/rtp/239.49.8.11:9414$江苏电信-组播1
东方卫视,http://114.226.212.135:8787/rtp/239.49.8.17:9606$江苏电信-组播1
广东卫视,http://114.226.212.135:8787/rtp/239.49.8.13:9422$江苏电信-组播1
山东卫视,http://114.226.212.135:8787/rtp/239.49.8.7:9306$江苏电信-组播1
深圳卫视,http://114.226.212.135:8787/rtp/239.49.8.15:9430$江苏电信-组播1
重庆卫视,http://114.226.212.135:8787/rtp/239.49.8.57:9830$江苏电信-组播1
辽宁卫视,http://114.226.212.135:8787/rtp/239.49.8.48:8000$江苏电信-组播1
黑龙江卫视,http://114.226.212.135:8787/rtp/239.49.8.14:9426$江苏电信-组播1
湖北卫视,http://114.226.212.135:8787/rtp/239.49.8.8:9632$江苏电信-组播1
天津卫视,http://114.226.212.135:8787/rtp/239.49.8.35:8620$江苏电信-组播1
江苏卫视,http://114.226.212.136:8787/rtp/239.49.8.138:6000$江苏电信-组播2
江苏城市频道,http://114.226.212.136:8787/rtp/239.49.8.107:8000$江苏电信-组播2
江苏综艺频道,http://114.226.212.136:8787/rtp/239.49.8.108:8000$江苏电信-组播2
江苏体育休闲,http://114.226.212.136:8787/rtp/239.49.8.117:8000$江苏电信-组播2
江苏影视频道,http://114.226.212.136:8787/rtp/239.49.8.118:8000$江苏电信-组播2
江苏优漫卡通,http://114.226.212.136:8787/rtp/239.49.8.119:8000$江苏电信-组播2
江苏新闻频道,http://114.226.212.136:8787/rtp/239.49.8.120:8000$江苏电信-组播2
江苏教育频道,http://114.226.212.136:8787/rtp/239.49.8.122:8000$江苏电信-组播2
江苏国际频道,http://114.226.212.136:8787/rtp/239.49.1.23:6000$江苏电信-组播2
江苏财富天下,http://114.226.212.136:8787/rtp/239.49.1.29:6000$江苏电信-组播2
CCTV-1综合,http://114.226.212.136:8787/rtp/239.49.8.129:6000$江苏电信-组播2
CCTV-2财经,http://114.226.212.136:8787/rtp/239.49.8.130:6000$江苏电信-组播2
CCTV-3综艺,http://114.226.212.136:8787/rtp/239.49.1.3:6000$江苏电信-组播2
CCTV-4中文国际,http://114.226.212.136:8787/rtp/239.49.8.131:6000$江苏电信-组播2
CCTV-5体育,http://114.226.212.136:8787/rtp/239.49.1.5:6000$江苏电信-组播2
CCTV-5+体育赛事,http://114.226.212.136:8787/rtp/239.49.8.18:9610$江苏电信-组播2
CCTV-6电影,http://114.226.212.136:8787/rtp/239.49.1.6:6000$江苏电信-组播2
CCTV-7国防军事,http://114.226.212.136:8787/rtp/239.49.1.254:6000$江苏电信-组播2
CCTV-8电视剧,http://114.226.212.136:8787/rtp/239.49.1.8:6000$江苏电信-组播2
CCTV-9纪录,http://114.226.212.136:8787/rtp/239.49.8.53:9814$江苏电信-组播2
CCTV-10科教,http://114.226.212.136:8787/rtp/239.49.8.134:6000$江苏电信-组播2
CCTV-11戏曲,http://114.226.212.136:8787/rtp/239.49.1.11:6000$江苏电信-组播2
CCTV-12社会与法,http://114.226.212.136:8787/rtp/239.49.8.135:6000$江苏电信-组播2
CCTV-13新闻,http://114.226.212.136:8787/rtp/239.49.1.13:6000$江苏电信-组播2
CCTV-14少儿,http://114.226.212.136:8787/rtp/239.49.8.136:6000$江苏电信-组播2
CCTV-15音乐,http://114.226.212.136:8787/rtp/239.49.1.15:6000$江苏电信-组播2
CCTV-17农业农村,http://114.226.212.136:8787/rtp/239.49.8.132:6000$江苏电信-组播2
浙江卫视,http://114.226.212.136:8787/rtp/239.49.8.139:6000$江苏电信-组播2
东方卫视,http://114.226.212.136:8787/rtp/239.49.8.140:6000$江苏电信-组播2
北京卫视,http://114.226.212.136:8787/rtp/239.49.8.141:6000$江苏电信-组播2
湖南卫视,http://114.226.212.136:8787/rtp/239.49.8.142:6000$江苏电信-组播2
广东卫视,http://114.226.212.136:8787/rtp/239.49.8.143:6000$江苏电信-组播2
深圳卫视,http://114.226.212.136:8787/rtp/239.49.8.145:6000$江苏电信-组播2
山东卫视,http://114.226.212.136:8787/rtp/239.49.8.146:6000$江苏电信-组播2
湖北卫视,http://114.226.212.136:8787/rtp/239.49.8.147:6000$江苏电信-组播2
天津卫视,http://114.226.212.136:8787/rtp/239.49.8.148:6000$江苏电信-组播2
河北卫视,http://114.226.212.136:8787/rtp/239.49.8.188:6000$江苏电信-组播2
安徽卫视,http://114.226.212.136:8787/rtp/239.49.8.204:6000$江苏电信-组播2
江西卫视,http://114.226.212.136:8787/rtp/239.49.8.185:6000$江苏电信-组播2
重庆卫视,http://114.226.212.136:8787/rtp/239.49.8.149:6000$江苏电信-组播2
黑龙江卫视,http://114.226.212.136:8787/rtp/239.49.8.144:6000$江苏电信-组播2
吉林卫视,http://114.226.212.136:8787/rtp/239.49.1.49:6000$江苏电信-组播2
青海卫视,http://114.226.212.136:8787/rtp/239.49.1.53:6000$江苏电信-组播2
辽宁卫视,http://114.226.212.136:8787/rtp/239.49.1.35:6000$江苏电信-组播2
广西卫视,http://114.226.212.136:8787/rtp/239.49.1.40:6000$江苏电信-组播2
海南卫视,http://114.226.212.136:8787/rtp/239.49.1.41:6000$江苏电信-组播2
四川卫视,http://114.226.212.136:8787/rtp/239.49.1.43:6000$江苏电信-组播2
河南卫视,http://114.226.212.136:8787/rtp/239.49.1.44:6000$江苏电信-组播2
东南卫视,http://114.226.212.136:8787/rtp/239.49.1.45:6000$江苏电信-组播2
山西卫视,http://114.226.212.136:8787/rtp/239.49.1.51:6000$江苏电信-组播2
贵州卫视,http://114.226.212.136:8787/rtp/239.49.1.52:6000$江苏电信-组播2
云南卫视,http://114.226.212.136:8787/rtp/239.49.1.235:6000$江苏电信-组播2
南京新闻综合,http://114.226.212.136:8787/rtp/239.49.0.25:8192$江苏电信-组播2
南京科教频道,http://114.226.212.136:8787/rtp/239.49.0.183:9434$江苏电信-组播2
南京生活频道,http://114.226.212.136:8787/rtp/239.49.0.26:8200$江苏电信-组播2
GCTN英语,http://114.226.212.136:8787/rtp/239.49.0.9:8064$江苏电信-组播2
CCTV-1综合,http://114.226.212.136:8787/rtp/239.49.8.19:9614$江苏电信-组播2
CCTV-2财经,http://114.226.212.136:8787/rtp/239.49.8.50:9802$江苏电信-组播2
CCTV-10科教,http://114.226.212.136:8787/rtp/239.49.8.54:9818$江苏电信-组播2
CCTV-12社会与法,http://114.226.212.136:8787/rtp/239.49.8.55:9822$江苏电信-组播2
CCTV-14少儿,http://114.226.212.136:8787/rtp/239.49.8.56:9826$江苏电信-组播2
CCTV-17农业农村,http://114.226.212.136:8787/rtp/239.49.8.52:9810$江苏电信-组播2
